log10(Mass)+10    log10(VelDisp_subhalos)
12.609711 -inf
12.578635 -inf
12.593225 -inf
12.568171 -inf
12.541403 -inf
12.517405 -inf
12.586265 -inf
12.579512 -inf
12.608685 -inf
12.520502 -inf
12.584949 -inf
12.567798 -inf
12.371833 -inf
12.556562 -inf
12.519515 -inf
12.571656 -inf
12.584232 -inf
12.529662 -inf
12.317482 -inf
12.566997 -inf
12.537457 -inf
12.538612 -inf
12.521653 -inf
12.596676 -inf
12.574586 -inf
12.603203 -inf
12.543492 -inf
12.587456 -inf
12.574543 -inf
12.530536 -inf
12.458660 -inf
12.568673 -inf
12.572572 -inf
12.555129 -inf
12.585813 -inf
12.534423 -inf
12.520869 -inf
12.618318 -inf
12.539387 2.162843
12.567305 -inf
12.463727 -inf
12.551556 -inf
12.563278 -inf
12.566418 -inf
12.543701 -inf
12.433579 -inf
12.356173 -inf
12.543332 -inf
12.564894 -inf
12.598766 -inf
12.501690 -inf
12.346017 -inf
12.579713 -inf
12.584225 -inf
12.546621 -inf
12.519626 -inf
12.386036 -inf
12.484134 -inf
12.502821 -inf
12.522437 2.125753
12.547704 -inf
12.550730 -inf
12.509354 -inf
12.432733 -inf
12.601495 -inf
12.582007 -inf
12.523952 -inf
12.553052 -inf
12.545874 -inf
12.510899 -inf
11.984329 -inf
12.509823 -inf
12.585442 -inf
12.577274 -inf
12.554427 -inf
12.534074 -inf
12.413805 -inf
12.497813 -inf
12.557676 -inf
12.533883 -inf
12.549110 -inf
12.526720 -inf
12.535748 -inf
12.581655 -inf
12.512468 -inf
12.514199 -inf
12.546299 -inf
12.548384 -inf
12.580867 -inf
12.331498 -inf
12.524296 -inf
12.579263 -inf
12.617514 -inf
12.253170 -inf
12.315374 2.263645
12.531271 -inf
12.565369 -inf
12.469871 -inf
12.439711 -inf
12.540447 -inf
12.514628 -inf
12.521337 -inf
12.487462 -inf
12.602260 -inf
12.532194 -inf
12.433327 -inf
12.555909 -inf
12.578039 -inf
12.604174 -inf
12.601451 -inf
12.544578 -inf
12.546397 -inf
12.533828 -inf
12.464964 -inf
12.535882 -inf
12.575082 -inf
12.472015 -inf
12.582927 -inf
12.419551 -inf
12.630050 -inf
12.551629 -inf
12.551786 -inf
12.510952 -inf
12.391888 -inf
12.465742 -inf
12.601348 -inf
12.567433 -inf
12.412852 -inf
12.530005 -inf
12.479044 -inf
12.552430 -inf
12.474419 -inf
12.522790 1.948329
12.254910 -inf
12.560581 -inf
12.524676 -inf
12.448123 -inf
12.553079 -inf
12.552753 -inf
12.581105 -inf
12.588018 -inf
12.476472 -inf
12.550702 -inf
12.568330 -inf
12.542036 -inf
12.545776 -inf
12.541071 -inf
12.567565 -inf
12.523721 -inf
12.386743 -inf
12.470802 1.774193
12.574463 -inf
12.551276 -inf
12.367546 -inf
12.598506 -inf
12.567840 -inf
12.512997 -inf
12.419995 -inf
12.535219 -inf
12.609737 -inf
12.572000 -inf
12.580184 -inf
12.571480 -inf
12.587053 -inf
12.583207 -inf
12.446517 -inf
12.498994 -inf
12.555834 -inf
12.569079 -inf
12.565273 -inf
12.525738 -inf
12.503189 -inf
12.462212 2.102444
12.311693 -inf
12.392639 -inf
12.536845 -inf
12.514202 -inf
12.550235 -inf
12.557995 -inf
12.498228 -inf
12.536750 -inf
12.414341 -inf
12.297272 -inf
12.404129 -inf
12.294951 -inf
12.578154 -inf
12.533053 -inf
12.548602 -inf
12.435707 -inf
12.537119 -inf
12.517311 -inf
12.551767 -inf
12.543128 -inf
12.512664 -inf
12.565270 -inf
12.535637 -inf
12.579701 -inf
12.529119 -inf
12.532927 -inf
12.433921 -inf
12.530795 -inf
12.570671 -inf
12.581256 -inf
12.489012 -inf
12.584682 -inf
12.481830 -inf
12.598431 2.243691
12.580782 -inf
12.540021 -inf
12.521333 -inf
12.485072 -inf
12.554019 -inf
12.575484 -inf
12.496779 -inf
12.564933 -inf
12.476058 -inf
12.527244 -inf
12.566796 -inf
12.590446 -inf
12.538447 -inf
12.553585 -inf
12.518180 -inf
12.508974 -inf
12.404434 -inf
12.516410 -inf
12.475986 -inf
12.445239 -inf
12.402786 -inf
12.567451 -inf
12.397156 -inf
12.512133 -inf
12.519019 -inf
12.582372 -inf
12.591966 -inf
12.509911 -inf
12.499644 -inf
12.584654 -inf
12.529604 -inf
12.565425 -inf
12.572976 -inf
12.577024 -inf
12.480333 -inf
12.576721 -inf
12.535986 -inf
12.559586 -inf
12.487113 -inf
12.266529 -inf
12.589289 -inf
12.534325 -inf
12.334700 -inf
12.561924 -inf
12.495804 -inf
12.365882 -inf
12.591249 -inf
12.557797 -inf
12.489364 -inf
12.601140 -inf
12.552328 -inf
12.516853 -inf
12.539329 -inf
12.501054 -inf
12.568021 -inf
12.456489 -inf
12.547426 -inf
12.489076 -inf
12.449404 -inf
12.572627 -inf
12.573640 -inf
12.574346 -inf
12.603550 -inf
12.462754 -inf
12.481987 -inf
12.403704 -inf
12.557429 -inf
12.518743 -inf
12.173752 -inf
12.530483 -inf
12.558232 -inf
12.593174 -inf
12.488800 -inf
12.550187 -inf
12.549076 -inf
12.530541 -inf
12.588012 -inf
12.558867 -inf
12.456508 -inf
12.632254 -inf
12.495591 -inf
12.574249 -inf
12.565836 -inf
12.549898 -inf
12.543724 -inf
12.591838 -inf
12.549685 -inf
12.513713 -inf
12.553719 -inf
12.508283 -inf
12.539592 -inf
12.524902 -inf
12.579616 -inf
12.538671 -inf
12.570045 -inf
12.556400 -inf
12.409879 2.408050
12.201943 2.146125
12.382336 2.079552
12.582284 -inf
12.563905 -inf
12.402725 -inf
12.476849 -inf
12.531426 -inf
12.466413 -inf
12.551521 -inf
12.546991 -inf
12.506200 -inf
12.614418 -inf
12.569048 -inf
12.590042 -inf
12.334333 -inf
12.542824 -inf
12.470392 -inf
12.417571 -inf
12.513375 -inf
12.519403 -inf
12.496740 -inf
12.484704 -inf
12.518191 -inf
12.274119 -inf
12.477282 -inf
12.561320 -inf
12.530199 -inf
12.560602 -inf
12.389818 -inf
12.540831 -inf
12.570774 -inf
12.594644 -inf
12.547328 -inf
12.247502 -inf
12.528953 -inf
12.532160 -inf
12.464728 -inf
12.452284 2.285768
12.564443 -inf
12.567260 -inf
12.580029 -inf
12.569466 -inf
12.501922 -inf
12.564746 -inf
12.538477 -inf
12.461108 -inf
12.525204 -inf
12.501580 -inf
12.451595 -inf
12.527580 -inf
12.547144 2.301162
12.500680 -inf
12.467812 -inf
12.601787 -inf
12.397462 -inf
12.473894 -inf
12.562217 -inf
12.358465 -inf
12.551177 -inf
12.503285 -inf
12.475741 2.302050
12.529592 -inf
12.517263 -inf
12.550851 -inf
12.504155 -inf
12.585493 -inf
12.516843 -inf
12.585984 -inf
12.580424 -inf
12.553363 -inf
12.365194 -inf
12.409185 -inf
12.561324 -inf
12.532147 -inf
12.567751 -inf
12.436366 -inf
12.476937 -inf
12.429794 2.109005
12.461156 2.226846
12.532482 -inf
12.475988 -inf
12.429357 -inf
12.375085 -inf
12.534437 -inf
12.515007 -inf
12.495958 -inf
12.523230 -inf
12.597155 -inf
12.377437 -inf
12.503221 -inf
12.447889 -inf
12.511161 -inf
12.534247 -inf
12.561771 -inf
12.408575 -inf
12.528502 -inf
12.469109 -inf
12.386862 -inf
12.493408 -inf
12.490325 -inf
12.574534 -inf
12.508603 -inf
12.367889 -inf
12.560110 -inf
12.571365 -inf
12.492514 -inf
12.442857 -inf
12.489442 -inf
12.569771 -inf
12.503323 -inf
12.559999 -inf
12.550673 -inf
12.532434 -inf
12.569688 -inf
12.561552 -inf
12.492283 -inf
12.501042 -inf
12.523145 -inf
12.420816 -inf
12.336955 -inf
12.506602 -inf
12.523647 -inf
12.505949 -inf
12.577513 -inf
12.583769 -inf
12.433021 -inf
12.485402 -inf
12.520149 -inf
12.528371 -inf
12.557538 -inf
12.374751 -inf
12.559123 -inf
12.493079 -inf
12.494120 -inf
12.535410 -inf
12.572690 -inf
12.560212 -inf
12.476688 -inf
12.576564 -inf
12.600636 -inf
12.509735 -inf
12.522939 -inf
12.438311 -inf
12.468976 -inf
12.530544 -inf
12.509712 -inf
12.551498 -inf
12.525120 -inf
12.409650 -inf
12.446129 -inf
12.514004 -inf
12.414614 -inf
12.461471 -inf
12.546809 -inf
12.499825 -inf
12.542452 2.140363
12.517973 -inf
12.570215 -inf
12.288948 -inf
12.543203 -inf
12.544167 -inf
12.560721 -inf
12.550974 -inf
12.427223 -inf
12.500848 -inf
12.474195 -inf
12.484665 -inf
12.535814 -inf
12.564398 -inf
12.520759 -inf
12.505006 -inf
12.555514 -inf
12.466618 2.314314
12.555933 -inf
12.545375 -inf
12.525219 -inf
12.523091 -inf
12.518523 -inf
12.470810 -inf
12.527047 -inf
12.464002 -inf
12.455891 -inf
12.535980 -inf
12.540653 -inf
12.579459 -inf
12.525236 -inf
12.524815 -inf
12.503749 -inf
12.511747 -inf
12.547920 -inf
12.547249 -inf
12.498700 -inf
12.443441 2.102554
12.497163 -inf
12.537800 -inf
12.465975 -inf
12.528737 -inf
12.464762 -inf
12.514961 -inf
12.567066 -inf
12.583813 -inf
12.556053 -inf
12.519212 -inf
12.547993 -inf
12.559420 -inf
12.480799 -inf
12.516720 -inf
12.584963 -inf
12.548853 -inf
12.546824 -inf
12.560002 -inf
12.509149 -inf
12.588912 -inf
12.499694 -inf
12.518954 -inf
12.503078 -inf
12.568468 -inf
12.544544 -inf
12.549859 -inf
12.473284 -inf
12.506003 -inf
12.566399 -inf
12.489085 -inf
12.450834 -inf
12.480816 -inf
12.559262 -inf
12.532515 -inf
12.576495 -inf
12.570615 -inf
12.471489 -inf
12.471504 -inf
12.518921 -inf
12.498548 -inf
12.547167 -inf
12.574848 -inf
12.572733 -inf
12.470286 -inf
12.500318 -inf
12.516866 -inf
12.570531 -inf
12.551399 -inf
12.534574 -inf
12.586302 -inf
12.528191 -inf
12.528853 -inf
12.536694 -inf
12.464010 2.144872
12.462810 -inf
12.490647 -inf
12.450848 -inf
12.549853 -inf
12.533235 -inf
12.561837 -inf
12.513461 -inf
12.433151 -inf
12.506410 -inf
12.524308 -inf
12.449636 -inf
12.322197 -inf
12.535198 -inf
12.512986 -inf
12.423115 -inf
12.537452 -inf
12.540899 -inf
12.563141 -inf
12.315323 -inf
12.556893 -inf
12.512959 -inf
12.516148 -inf
12.545296 -inf
12.497378 -inf
12.547183 -inf
12.505326 -inf
12.532462 -inf
12.411029 -inf
12.543259 -inf
12.564125 -inf
12.561426 -inf
12.505525 -inf
12.533336 -inf
12.557083 -inf
12.507522 -inf
12.571742 -inf
12.536629 -inf
12.500874 -inf
12.547276 -inf
12.543747 -inf
12.563633 -inf
12.534097 -inf
12.538619 -inf
12.472844 -inf
12.515063 -inf
12.528954 -inf
12.368662 -inf
12.214892 -inf
12.592123 -inf
12.503043 -inf
12.256420 2.351221
12.493303 -inf
12.556106 -inf
12.506613 -inf
12.514805 -inf
12.431303 2.196928
12.409928 -inf
12.512892 -inf
12.474049 -inf
12.319984 -inf
12.425060 -inf
12.527649 -inf
12.441695 -inf
12.539588 -inf
12.520430 -inf
12.522837 -inf
12.565927 -inf
12.535465 -inf
12.543010 -inf
12.552007 -inf
12.479894 -inf
12.551412 -inf
11.927555 2.284221
12.459828 -inf
12.512704 -inf
12.494607 -inf
12.566182 -inf
12.468977 -inf
12.509736 -inf
12.364393 -inf
12.487057 -inf
12.524121 -inf
12.535335 -inf
12.512657 -inf
12.470247 -inf
12.443433 -inf
12.529406 -inf
12.508670 -inf
12.515655 -inf
12.518709 -inf
12.474894 -inf
12.461700 -inf
12.526612 -inf
12.465782 -inf
12.512687 -inf
12.506617 -inf
12.486824 -inf
12.437010 -inf
12.557230 2.505529
12.433589 -inf
12.463229 2.025835
12.508665 -inf
12.500116 -inf
12.514716 -inf
12.425237 -inf
12.552517 -inf
12.580353 -inf
12.510880 -inf
12.403100 -inf
12.584000 -inf
12.457099 2.522819
12.482072 -inf
12.515774 -inf
12.519840 -inf
12.535596 -inf
12.471947 -inf
12.299717 -inf
12.556529 -inf
12.512956 -inf
12.524807 -inf
12.446994 -inf
12.429809 -inf
12.521818 -inf
12.394084 -inf
12.520019 -inf
12.491483 -inf
12.545662 -inf
12.584980 -inf
12.451528 -inf
12.526432 -inf
12.490948 -inf
12.360996 1.982256
12.533619 -inf
12.390200 -inf
12.421139 -inf
12.538175 -inf
12.417805 -inf
12.503210 -inf
12.542632 -inf
12.518072 -inf
12.505523 -inf
12.494046 -inf
12.527976 -inf
12.554571 -inf
12.519101 -inf
12.270623 -inf
12.493926 -inf
12.421484 -inf
12.441634 -inf
12.515329 -inf
12.539542 -inf
12.518659 -inf
12.555159 -inf
12.334754 -inf
12.499688 -inf
12.465056 -inf
12.440437 -inf
12.493468 -inf
12.573871 -inf
12.560918 -inf
12.507880 -inf
12.426878 -inf
12.499733 -inf
12.529253 -inf
12.552590 -inf
12.449364 -inf
12.520274 -inf
12.517817 -inf
12.523558 -inf
12.479601 -inf
12.471856 -inf
12.473744 -inf
12.483031 -inf
12.428270 -inf
12.550929 -inf
12.396599 2.060793
12.516492 -inf
12.495252 -inf
12.513227 -inf
12.536051 -inf
12.339595 2.245542
12.438977 -inf
12.507947 -inf
12.549469 -inf
12.494686 -inf
12.482436 -inf
12.551014 -inf
12.316894 -inf
12.471465 -inf
12.502554 -inf
12.529485 -inf
12.328333 -inf
12.537298 -inf
12.533841 -inf
12.534272 -inf
12.526190 -inf
12.513915 -inf
12.467919 -inf
12.544163 -inf
12.530855 -inf
12.493336 -inf
12.538798 -inf
12.489375 -inf
12.491351 -inf
12.504884 -inf
12.505999 -inf
12.482281 -inf
12.560259 -inf
12.466548 -inf
12.366184 -inf
12.490892 -inf
12.527048 -inf
12.536314 -inf
12.511408 -inf
12.559732 -inf
12.534598 -inf
12.401940 -inf
12.436229 -inf
12.514497 -inf
12.529083 -inf
12.451041 -inf
12.402460 -inf
12.530659 -inf
12.492852 -inf
12.513398 -inf
12.492324 -inf
12.522789 -inf
12.466990 -inf
12.284789 -inf
12.440526 -inf
12.461445 -inf
12.510499 -inf
12.520317 -inf
12.515353 -inf
12.496561 -inf
12.451137 -inf
12.474078 -inf
12.536456 -inf
12.453703 -inf
12.478357 -inf
12.424856 -inf
12.537874 -inf
12.509244 -inf
12.507883 -inf
12.472339 -inf
12.482487 -inf
12.444532 -inf
12.534693 -inf
12.514436 -inf
12.526407 -inf
12.502923 -inf
12.530159 -inf
12.351946 -inf
12.524950 -inf
12.366277 -inf
12.524990 -inf
12.523393 -inf
12.424638 -inf
12.552562 -inf
12.403050 -inf
12.512998 -inf
12.510182 -inf
12.504323 -inf
12.481484 -inf
12.498896 -inf
12.544938 -inf
12.470647 -inf
12.495603 -inf
12.497775 -inf
12.500273 -inf
12.533613 -inf
12.518258 -inf
12.497897 -inf
12.424223 2.018286
12.558427 -inf
12.514545 -inf
12.500060 -inf
12.423232 -inf
12.507938 -inf
12.505450 -inf
12.350623 -inf
12.536375 -inf
12.533731 -inf
12.494985 -inf
12.571905 -inf
12.487853 -inf
12.498080 -inf
12.454028 -inf
12.536562 -inf
12.509247 -inf
12.485510 -inf
12.512506 -inf
12.388128 -inf
12.515407 -inf
12.406463 -inf
12.504246 -inf
12.447833 -inf
12.474825 -inf
12.537027 -inf
12.516224 -inf
12.354123 -inf
12.444533 2.329188
12.482078 -inf
12.491876 -inf
12.499564 -inf
12.451836 -inf
12.514186 -inf
12.470586 -inf
12.512452 -inf
12.458914 -inf
12.449169 -inf
12.494366 -inf
12.474244 -inf
12.465174 -inf
12.500166 -inf
12.480257 -inf
12.531956 -inf
12.493975 -inf
12.450506 -inf
12.479687 -inf
12.297496 -inf
12.348590 -inf
12.564337 -inf
12.512863 -inf
12.465647 -inf
12.358450 -inf
12.502571 -inf
12.443306 -inf
12.424332 -inf
12.501797 -inf
12.432275 -inf
12.502296 -inf
12.560921 -inf
12.500016 -inf
12.376633 -inf
12.502716 -inf
12.446796 -inf
12.506438 -inf
12.371764 -inf
12.414446 -inf
12.488910 -inf
12.553128 -inf
12.479946 -inf
12.516524 -inf
12.478317 -inf
12.433609 -inf
12.537859 -inf
12.504689 -inf
12.407928 -inf
12.482698 -inf
12.512960 -inf
12.417599 -inf
12.517841 -inf
12.384411 -inf
12.458433 -inf
12.520869 -inf
12.460154 -inf
12.476384 -inf
12.384829 -inf
12.528508 -inf
12.364456 -inf
12.481473 -inf
12.437705 -inf
12.501336 -inf
12.511965 -inf
12.495690 -inf
12.523348 -inf
12.521260 -inf
12.519031 -inf
12.504652 -inf
12.459398 -inf
12.458641 -inf
12.486936 -inf
12.471259 -inf
12.451969 -inf
12.532826 -inf
12.516364 -inf
12.537037 -inf
12.432152 -inf
12.391116 -inf
12.476759 -inf
12.485090 -inf
12.499051 -inf
12.521201 -inf
12.542044 -inf
12.550795 -inf
12.552200 -inf
12.302620 -inf
12.471004 -inf
12.447088 -inf
12.448367 -inf
12.533872 -inf
12.541189 -inf
12.546723 -inf
12.449734 -inf
12.535096 -inf
12.566423 -inf
12.500850 -inf
12.421825 -inf
12.433401 -inf
12.454056 -inf
12.552770 -inf
12.467868 -inf
12.408348 -inf
12.476964 -inf
12.500257 -inf
12.495851 -inf
12.522629 -inf
12.551405 -inf
12.452115 -inf
12.380696 1.974931
12.554935 -inf
12.516619 -inf
12.477734 -inf
12.534000 -inf
12.540274 -inf
12.508820 -inf
12.494583 -inf
12.494761 -inf
12.520733 -inf
12.433137 -inf
12.539223 -inf
12.438325 -inf
12.334258 2.261001
12.555893 -inf
12.458465 -inf
12.522357 -inf
12.370570 -inf
12.470282 -inf
12.473279 -inf
12.369509 -inf
12.441631 -inf
12.538407 -inf
12.484945 -inf
12.433667 -inf
12.474787 -inf
12.467359 -inf
12.516712 -inf
12.420529 -inf
12.518160 -inf
12.540694 -inf
12.529037 -inf
12.441898 -inf
12.467712 -inf
12.530742 -inf
12.537126 -inf
12.546522 -inf
12.478803 -inf
12.470188 -inf
12.482874 -inf
12.488468 -inf
12.371557 -inf
12.497488 -inf
12.470362 -inf
12.444156 -inf
12.533959 -inf
12.526082 -inf
12.440005 -inf
12.502624 -inf
12.520193 -inf
12.514756 -inf
12.307996 -inf
12.479382 -inf
12.476494 -inf
12.536404 -inf
12.467631 -inf
12.504056 -inf
12.492044 -inf
12.466680 -inf
12.478582 -inf
12.510887 -inf
12.390071 -inf
12.274804 -inf
12.506655 -inf
12.402336 -inf
12.494905 -inf
12.448799 -inf
12.490733 -inf
12.488789 -inf
12.501047 -inf
12.509627 -inf
12.473689 -inf
12.493498 -inf
12.444981 2.446908
12.500110 -inf
12.492197 -inf
12.479979 -inf
12.400011 -inf
12.258859 2.274799
12.493878 -inf
12.359737 -inf
12.408774 -inf
12.471113 -inf
12.394413 -inf
12.509206 -inf
12.502362 -inf
12.514089 -inf
12.446105 -inf
12.467572 -inf
12.480994 -inf
12.500220 -inf
12.447870 -inf
12.485937 -inf
12.392938 -inf
12.489911 -inf
12.412057 -inf
12.507034 -inf
12.448143 -inf
12.517418 -inf
12.417744 -inf
12.487608 -inf
12.486727 -inf
12.443881 -inf
12.372629 -inf
12.519126 -inf
12.447532 -inf
12.246592 -inf
12.539738 -inf
12.484889 -inf
12.450038 -inf
12.491235 -inf
12.438912 -inf
12.365266 -inf
12.513655 -inf
12.502395 -inf
12.492590 -inf
12.499586 -inf
12.501672 -inf
12.477520 -inf
12.471743 -inf
12.236223 -inf
12.540171 -inf
12.496512 -inf
12.518469 -inf
12.515516 -inf
12.452338 -inf
12.296106 -inf
12.490211 -inf
12.502844 -inf
12.387845 -inf
12.526286 -inf
12.403415 -inf
12.495219 -inf
12.488750 -inf
12.411653 -inf
12.472648 -inf
12.432266 -inf
12.535825 -inf
12.446053 -inf
12.509304 -inf
12.521565 -inf
12.471441 -inf
12.488392 -inf
12.418098 -inf
12.489352 -inf
12.431207 -inf
12.427550 -inf
12.424410 -inf
12.521793 -inf
12.444492 -inf
12.498427 -inf
12.549752 -inf
12.492324 -inf
12.490372 -inf
12.417129 -inf
12.466824 -inf
12.462113 -inf
12.451525 -inf
12.432920 -inf
12.520178 -inf
12.461355 -inf
12.522388 -inf
12.428409 -inf
12.471551 -inf
12.354490 -inf
12.503191 -inf
12.370231 -inf
12.506093 -inf
12.458627 -inf
12.413419 -inf
12.477437 -inf
12.486410 -inf
12.513007 -inf
12.511912 -inf
12.500836 -inf
12.457183 -inf
12.467784 -inf
12.418877 -inf
12.477482 -inf
12.477460 -inf
12.497623 -inf
12.448632 -inf
12.309142 -inf
12.469674 -inf
12.468691 -inf
12.465043 -inf
12.482734 -inf
12.508620 -inf
12.482923 -inf
12.443953 -inf
12.456477 -inf
12.473207 -inf
12.508374 -inf
12.438309 -inf
12.385383 -inf
12.491310 -inf
12.260260 -inf
12.482105 -inf
12.522405 -inf
12.444177 -inf
12.451355 -inf
12.432151 -inf
12.311833 -inf
12.420527 -inf
12.471515 -inf
12.145092 2.215707
12.259726 -inf
12.477909 -inf
12.483727 -inf
12.478527 -inf
12.496920 -inf
12.505435 -inf
12.475042 -inf
12.437233 -inf
12.340315 -inf
12.375037 -inf
12.497376 -inf
12.475751 -inf
12.486272 -inf
12.474080 -inf
12.490914 -inf
12.454240 -inf
12.475220 -inf
12.401106 -inf
12.470470 -inf
12.515659 -inf
12.508238 -inf
12.505177 -inf
12.533457 -inf
12.465467 -inf
12.350058 -inf
12.448126 -inf
12.509961 -inf
12.501159 -inf
12.466952 -inf
12.516317 -inf
12.462337 -inf
12.512081 -inf
12.497257 -inf
12.471205 -inf
12.448144 -inf
12.536463 -inf
12.506286 -inf
12.361448 -inf
12.426242 -inf
12.414858 -inf
12.422305 -inf
12.469112 -inf
12.417855 -inf
12.311308 -inf
12.461072 -inf
12.496919 -inf
12.492243 -inf
12.487457 -inf
12.471030 -inf
12.466821 -inf
12.520622 -inf
12.533536 -inf
12.447284 -inf
12.451924 -inf
12.346145 -inf
12.369873 -inf
12.465788 -inf
12.487431 -inf
12.448507 -inf
12.434235 -inf
12.458003 -inf
12.468237 -inf
12.511920 -inf
12.492543 -inf
12.471540 -inf
12.353148 -inf
12.468947 -inf
12.517322 -inf
12.420068 -inf
12.455090 -inf
12.494758 -inf
12.430173 -inf
12.370853 -inf
12.511136 -inf
12.384663 -inf
12.502513 -inf
12.512008 -inf
12.462618 -inf
12.490894 -inf
12.434795 -inf
12.518666 -inf
12.514463 -inf
12.510885 -inf
12.427221 -inf
12.487481 -inf
12.480279 -inf
12.502470 -inf
12.519557 -inf
12.486008 -inf
12.426598 -inf
12.427416 -inf
12.288455 -inf
12.366587 -inf
12.519803 -inf
12.524353 -inf
12.510402 -inf
12.439000 -inf
12.522544 -inf
12.438444 -inf
12.448674 -inf
12.462600 -inf
12.416647 -inf
12.496003 -inf
12.463570 -inf
12.529624 -inf
12.439918 -inf
12.496655 -inf
12.481769 -inf
12.496809 -inf
12.421664 -inf
12.422072 -inf
12.478563 -inf
12.500631 -inf
12.435534 -inf
12.455162 -inf
12.443207 -inf
12.481182 -inf
12.430912 -inf
12.455372 -inf
12.521983 -inf
12.330316 -inf
12.400791 -inf
12.512140 -inf
12.486082 -inf
12.444783 -inf
12.470294 -inf
12.481560 -inf
12.516142 -inf
12.423442 -inf
12.424869 -inf
12.479983 -inf
12.496287 -inf
12.526084 -inf
12.472467 -inf
12.464868 -inf
12.375814 -inf
12.327965 -inf
12.527070 -inf
12.459275 -inf
12.435201 -inf
12.495465 -inf
12.441931 -inf
12.459912 -inf
12.455716 -inf
12.459348 -inf
12.371171 -inf
12.465756 -inf
12.379378 -inf
12.310649 -inf
12.417968 -inf
12.500185 -inf
12.424411 -inf
12.504531 -inf
12.423167 -inf
12.372243 -inf
12.456091 -inf
12.457946 -inf
12.466843 -inf
12.483122 -inf
12.499550 -inf
12.503676 -inf
12.445701 -inf
12.472521 -inf
12.446589 -inf
12.525258 -inf
12.469186 -inf
12.452590 -inf
12.473615 -inf
12.497250 -inf
12.509829 -inf
12.467803 -inf
12.305509 -inf
12.538804 -inf
12.488229 -inf
12.484453 -inf
12.474069 -inf
12.389647 -inf
12.454245 -inf
12.422928 -inf
12.462693 -inf
12.455264 -inf
12.385597 -inf
12.438574 -inf
12.439735 -inf
12.454754 -inf
12.324793 -inf
12.286251 -inf
12.329557 -inf
12.443134 -inf
12.503566 -inf
12.302102 -inf
12.423265 -inf
12.482894 -inf
12.374995 -inf
12.412753 -inf
12.452983 -inf
12.458338 -inf
12.508938 -inf
12.390442 -inf
12.511171 -inf
12.505039 -inf
12.529655 -inf
12.417608 -inf
12.392675 -inf
12.483211 -inf
12.460568 -inf
12.463592 -inf
12.425128 -inf
12.495776 -inf
12.513785 -inf
12.416287 -inf
12.508472 -inf
12.408760 -inf
12.200446 -inf
12.488148 -inf
12.350216 -inf
12.410981 -inf
12.360347 -inf
12.141276 2.215861
12.474457 -inf
12.452981 -inf
12.462833 -inf
12.450542 -inf
12.458444 -inf
12.469740 -inf
12.473638 -inf
12.427467 -inf
12.516034 -inf
12.289570 -inf
12.365341 -inf
12.495993 -inf
12.468908 -inf
12.490721 -inf
12.462198 -inf
12.445221 -inf
12.439401 -inf
12.400485 -inf
12.424915 -inf
12.492610 -inf
12.497850 -inf
12.458858 -inf
12.482895 -inf
12.416676 -inf
12.379730 -inf
12.436761 -inf
12.395504 -inf
12.509824 -inf
12.384521 -inf
12.280596 -inf
12.411192 -inf
12.376824 -inf
12.462118 -inf
12.450866 -inf
12.515742 -inf
12.480529 -inf
12.426577 -inf
12.469734 -inf
12.390834 -inf
12.472602 -inf
