log10(Mass)+10    log10(VelDisp_particles)
13.843697 2.812708
13.509557 2.754722
13.869653 2.774512
13.787459 2.785618
13.718134 2.768341
13.871793 2.797556
13.819398 2.799328
13.872586 2.829535
13.901053 2.843989
13.803591 2.781496
13.859504 2.806860
13.770883 2.788308
13.555952 2.784039
13.711971 2.751445
13.905181 2.874208
13.736715 2.777108
13.822002 2.776687
13.842188 2.831498
13.927788 2.841525
13.802701 2.794516
13.852503 2.815073
13.862013 2.813664
13.703193 2.751281
13.614586 2.716619
13.846228 2.814960
13.854663 2.799451
13.803740 2.773439
13.833042 2.798452
13.843818 2.812800
13.902725 2.827626
13.878031 2.813991
13.806007 2.791362
13.889546 2.819969
13.785727 2.785551
13.840378 2.824539
13.353935 2.780508
13.842715 2.807635
13.901725 2.882125
13.874963 2.816341
13.773051 2.770401
13.607441 2.712502
13.776197 2.778233
13.783827 2.777904
13.808237 2.797728
13.811170 2.799156
13.743538 2.761108
13.631423 2.769835
13.794659 2.770288
13.811011 2.794079
13.736510 2.781953
13.584015 2.743219
13.650030 2.734054
13.882738 2.821799
13.352994 2.777226
13.863845 2.804093
13.532061 2.726393
13.835705 2.815842
13.817726 2.781705
13.836235 2.813883
13.834853 2.810671
13.782024 2.768900
13.806706 2.757533
13.560209 2.714055
13.851677 2.810645
13.487728 2.703101
13.773506 2.797243
13.782382 2.773871
13.597351 2.724526
13.817644 2.800254
13.744410 2.780825
13.721961 2.769267
13.872628 2.838993
13.831242 2.801381
13.794934 2.777223
13.783977 2.773623
13.827335 2.787810
13.506775 2.702157
13.799239 2.794774
13.883613 2.885383
13.740041 2.781941
13.809865 2.804017
13.758096 2.762123
13.880938 2.835487
13.839071 2.845838
13.721978 2.762568
13.702337 2.752017
13.812036 2.800299
13.672761 2.759339
13.771962 2.778090
13.733365 2.769742
13.438584 2.684698
13.658776 2.737485
13.559554 2.708713
13.748035 2.752233
13.694976 2.777703
13.677373 2.742526
13.781342 2.768030
13.807473 2.797228
13.733685 2.793230
13.853968 2.806083
13.792014 2.788130
13.766716 2.754463
13.778987 2.785089
13.678214 2.749888
13.728179 2.763039
13.657737 2.762955
13.582973 2.725760
13.847487 2.819037
13.457278 2.668928
13.031635 2.721084
13.773886 2.795817
13.475537 2.658279
13.782041 2.816563
13.523692 2.694540
13.233849 2.767796
13.764151 2.772757
13.768117 2.774758
13.835798 2.809390
13.781469 2.788127
13.684113 2.755806
13.751546 2.822704
13.602083 2.723960
13.730004 2.761127
13.717503 2.770180
13.128956 2.681412
13.783072 2.775891
13.819311 2.795893
13.715074 2.757970
13.729309 2.771292
13.668744 2.746616
13.797642 2.797233
13.769874 2.786829
13.801212 2.785983
13.759265 2.782364
13.824808 2.817528
13.691826 2.769516
13.803088 2.794357
13.701840 2.751960
13.757338 2.798860
13.714836 2.765670
13.789543 2.798023
13.799822 2.794848
13.779142 2.779203
13.836752 2.823869
13.765262 2.776674
13.626203 2.721647
13.713666 2.747354
13.811377 2.815224
13.794374 2.789984
13.734111 2.761993
13.555374 2.729551
13.695947 2.753368
13.797210 2.803431
13.740114 2.768913
13.742826 2.747910
13.779131 2.792885
13.809900 2.846015
13.676623 2.750575
13.659912 2.724286
13.661931 2.725969
13.760081 2.779927
13.732991 2.755972
13.678977 2.744333
13.423532 2.676957
13.748971 2.771772
13.736663 2.772775
13.791856 2.822441
13.483806 2.691273
13.629723 2.722842
13.648412 2.737393
13.799346 2.800332
13.543656 2.706544
13.270384 2.685501
13.468303 2.684037
13.687984 2.752667
13.715896 2.767367
13.721908 2.760763
13.721884 2.764121
13.665929 2.739472
13.783376 2.798256
13.694415 2.756012
13.490940 2.681066
13.749362 2.782183
13.721377 2.802282
13.785343 2.861657
13.717859 2.757039
13.736477 2.812286
13.586056 2.715883
13.596565 2.721192
13.658002 2.760532
13.456894 2.716965
13.671851 2.766269
13.718067 2.749093
13.418536 2.692879
13.661476 2.744526
13.672783 2.760952
13.543198 2.721689
13.645989 2.748900
13.725342 2.778998
13.747986 2.770707
13.700483 2.759077
13.765409 2.782305
13.756476 2.794664
13.651910 2.729281
13.698564 2.750082
13.575110 2.720901
13.711461 2.760156
13.366353 2.688370
13.360378 2.658489
13.659964 2.744645
13.558141 2.705052
13.693384 2.743596
13.746398 2.766287
13.653548 2.737055
13.720627 2.767912
13.729231 2.763302
13.785299 2.815098
13.709056 2.757907
12.453817 2.778933
12.651975 2.727243
13.650051 2.717090
13.735692 2.786841
13.735177 2.814296
13.613193 2.719807
13.547552 2.710575
13.703780 2.752949
13.647029 2.737393
13.655165 2.744794
13.734027 2.768625
13.602766 2.711098
13.717880 2.766392
13.677963 2.744363
13.704519 2.772644
13.756026 2.780662
13.641067 2.734835
13.386036 2.683069
13.597462 2.741772
13.549233 2.707889
13.665700 2.715899
13.525248 2.724948
13.708813 2.784941
13.422398 2.676204
13.630760 2.729247
13.721163 2.754174
13.703176 2.743391
13.687276 2.754960
13.320169 2.682349
13.651394 2.763539
13.720759 2.791860
13.699424 2.759320
13.619201 2.738441
13.660519 2.750103
13.687491 2.793008
13.654059 2.722019
13.710532 2.766220
13.711355 2.792026
13.596618 2.716728
13.620252 2.727669
13.659803 2.753181
13.103121 2.668523
13.647206 2.742427
13.670089 2.758510
13.715613 2.763331
13.643574 2.751312
13.579006 2.702467
13.615169 2.733357
13.455559 2.747009
13.628450 2.723124
13.611981 2.786855
13.536827 2.689349
13.646461 2.737490
13.576039 2.725818
13.681891 2.757628
13.680039 2.763695
13.552167 2.732898
13.607634 2.725087
13.622444 2.737523
13.604366 2.714963
13.613444 2.712164
13.716605 2.758446
13.703864 2.768364
13.692478 2.732971
13.201301 2.781073
13.653950 2.748476
13.534614 2.711787
13.665195 2.749026
13.637991 2.738432
13.647022 2.744069
13.631486 2.723531
13.458811 2.690889
13.682475 2.753091
13.625003 2.721596
13.650711 2.737028
13.597577 2.768563
13.502450 2.703871
13.700197 2.795573
13.618805 2.720668
13.668280 2.751728
13.631351 2.707702
13.633910 2.731629
13.571117 2.712341
13.415128 2.685834
13.611470 2.699519
13.671252 2.732460
13.630904 2.733795
13.521363 2.681894
13.613079 2.737994
13.522593 2.688915
13.726690 2.841748
13.620785 2.750013
13.383468 2.671622
13.576680 2.717278
13.601337 2.720229
13.613353 2.709048
13.680719 2.752745
13.640427 2.717160
13.640519 2.724045
13.620569 2.764192
13.410846 2.654721
13.600005 2.726708
13.637056 2.728644
13.631225 2.724994
13.614611 2.730966
13.665654 2.783097
13.427181 2.670386
13.668815 2.759011
13.616064 2.732768
13.588526 2.727585
13.641320 2.746607
13.580751 2.711366
13.450919 2.663448
13.011198 2.683372
13.272789 2.640081
13.562849 2.711445
13.629966 2.728081
13.580261 2.713294
13.506573 2.668148
13.477655 2.677421
13.256557 2.678413
13.603828 2.772385
13.686395 2.761426
13.659276 2.737932
13.345697 2.656247
12.963356 2.708059
13.464592 2.690568
13.624181 2.742925
13.542007 2.709120
13.593373 2.750193
13.526550 2.685615
13.617472 2.726916
13.371001 2.665638
13.626200 2.735344
13.614245 2.743172
13.605606 2.736660
13.609203 2.719679
13.133543 2.691571
13.659216 2.788051
13.623371 2.736083
13.477799 2.682385
13.628394 2.738107
13.465910 2.671982
13.536739 2.698224
13.604150 2.729796
13.630963 2.744666
13.615977 2.706431
13.631922 2.738292
13.503727 2.687838
13.655456 2.738173
13.491418 2.689492
13.632830 2.734883
13.174668 2.684445
13.445130 2.665434
13.580548 2.719019
13.630677 2.721539
13.637097 2.734186
13.657907 2.755318
13.575542 2.694940
13.639868 2.754772
13.532552 2.711371
13.621253 2.705115
13.423416 2.650154
13.667468 2.776986
13.649045 2.739858
13.617903 2.736720
13.560878 2.741909
13.627488 2.806873
13.511465 2.678068
13.654355 2.757796
13.502374 2.700505
13.433969 2.679018
13.584724 2.731811
13.451095 2.701030
13.590715 2.707338
13.582238 2.705321
13.113315 2.626513
13.576575 2.717347
13.581867 2.715875
13.540858 2.696709
13.659487 2.832327
13.651887 2.754835
13.475418 2.713683
13.616754 2.726551
13.230151 2.618767
13.584058 2.709984
13.650117 2.769566
13.350930 2.641408
13.593082 2.734751
13.559481 2.707599
13.365426 2.672577
13.615520 2.724445
13.581187 2.720100
13.548531 2.702218
13.591100 2.737361
13.586165 2.735648
13.554325 2.703626
13.365457 2.664445
13.573049 2.720617
13.429398 2.656550
13.387443 2.677653
13.545852 2.709439
13.473440 2.677889
13.172702 2.590970
13.576935 2.713236
13.318113 2.661040
13.516254 2.687110
13.450742 2.656679
13.512109 2.709819
13.375433 2.651388
13.600348 2.726049
13.563603 2.716234
13.097397 2.675441
13.596017 2.721819
13.361419 2.688643
13.365612 2.689208
13.579563 2.715571
13.553015 2.715536
13.563862 2.714285
13.549667 2.707619
13.366649 2.637756
13.559465 2.708173
13.350465 2.691354
13.549253 2.730889
13.571256 2.714534
13.592658 2.710658
13.559798 2.694886
13.551921 2.699361
13.570813 2.722176
13.433399 2.662769
13.441640 2.649282
13.595377 2.718885
13.078492 2.791127
13.301228 2.635157
13.523511 2.696400
13.557264 2.709742
13.567608 2.715739
13.245972 2.687474
13.481165 2.680109
13.528102 2.687873
13.516904 2.719635
13.554370 2.727055
13.608608 2.732956
13.581783 2.714566
13.481081 2.692654
13.467450 2.667625
13.561162 2.691971
13.610048 2.776661
13.590289 2.727122
13.551769 2.695070
13.559886 2.724051
13.568329 2.741657
13.533288 2.695539
13.529647 2.691675
13.538073 2.688066
13.555027 2.718142
13.536724 2.690564
13.325656 2.653609
13.581144 2.714608
13.488665 2.700282
13.417506 2.678654
13.376911 2.632818
13.546215 2.717881
13.526990 2.712817
13.536507 2.699419
13.536000 2.682532
13.437066 2.703891
13.356723 2.652519
13.490456 2.675335
13.505061 2.679961
13.440462 2.678534
13.570319 2.727111
13.295543 2.625995
13.513210 2.698105
13.528143 2.690234
13.551201 2.698688
13.139136 2.605321
13.504417 2.687634
13.560473 2.718926
13.570342 2.716242
13.567980 2.713556
13.579369 2.734747
13.518945 2.714934
13.552022 2.707965
13.496776 2.666009
13.393308 2.660330
12.941218 2.662248
13.546005 2.697599
13.520665 2.685756
13.503660 2.680043
13.524758 2.698995
13.201494 2.605652
13.452484 2.670143
13.557194 2.720633
13.583741 2.711814
13.474536 2.674529
13.504148 2.689752
13.231294 2.625306
13.514662 2.703610
13.173740 2.586958
13.472631 2.708021
13.557299 2.717195
13.549781 2.773422
13.493778 2.686615
13.057617 2.635952
13.412461 2.684624
13.474281 2.649343
13.082925 2.600443
13.569982 2.732311
13.453737 2.669710
13.528308 2.699351
13.472687 2.667158
13.308839 2.626255
13.549540 2.705881
13.491211 2.710411
13.302417 2.632273
13.457132 2.676681
13.574414 2.765866
13.491734 2.690279
13.165366 2.729869
13.463159 2.676055
13.432922 2.669981
13.489819 2.672180
13.458797 2.690098
13.387154 2.651336
13.505252 2.699437
13.529705 2.712776
13.546523 2.697505
13.521536 2.709766
13.531202 2.711752
13.431145 2.653152
13.484374 2.679484
13.490874 2.679946
13.499598 2.681892
13.550412 2.707293
13.503204 2.679810
13.498382 2.718121
13.326148 2.637620
13.498144 2.663787
13.286079 2.629725
13.279613 2.595278
13.397671 2.657854
13.531158 2.717306
13.520716 2.695221
13.419635 2.658251
13.470268 2.657442
13.510729 2.687506
13.533333 2.720932
13.484169 2.663655
13.259237 2.614532
13.556987 2.715495
13.488538 2.710250
13.455768 2.692207
13.509799 2.706771
13.302495 2.627557
13.552542 2.765231
13.537994 2.780157
13.468191 2.696185
12.947795 2.672432
13.541931 2.716571
13.534795 2.722818
13.518397 2.696990
13.480501 2.667140
13.272656 2.638495
13.234623 2.590093
13.542903 2.714417
13.478024 2.682875
13.547270 2.712466
13.521682 2.699219
13.545111 2.719174
13.230719 2.606933
13.573663 2.746137
13.431857 2.720812
13.200004 2.625064
13.407990 2.669250
13.410943 2.644167
13.376770 2.649473
13.244631 2.618071
13.524433 2.691626
13.420734 2.664907
13.104767 2.580529
12.810932 2.683927
13.503133 2.724875
13.512576 2.692041
12.919490 2.644300
13.432724 2.658970
13.468917 2.683444
13.443889 2.716103
13.341791 2.648200
13.542561 2.717215
13.496124 2.681282
13.300096 2.617219
13.453558 2.666023
13.333794 2.644285
13.526183 2.707382
13.401394 2.639626
13.459457 2.658742
13.457298 2.697374
13.309828 2.636592
13.349413 2.683283
13.498805 2.692489
13.457027 2.675447
13.454173 2.672574
13.458023 2.651622
13.495195 2.703856
13.505070 2.687988
13.475783 2.675120
12.933232 2.642501
13.156564 2.614644
13.512712 2.718180
13.498453 2.695772
13.240358 2.608420
13.507539 2.729157
13.450721 2.659089
13.402691 2.650959
13.256948 2.623038
13.390266 2.644032
13.503613 2.685475
13.274669 2.594561
13.464930 2.676767
13.245677 2.627811
13.519687 2.720910
13.449616 2.674181
13.441137 2.677767
13.466271 2.682022
13.509946 2.676427
13.415693 2.664727
13.478310 2.681326
13.406533 2.650117
12.682240 2.648191
13.455459 2.686077
13.336364 2.624031
13.443959 2.684517
13.402017 2.662914
13.518014 2.702287
13.519098 2.707980
13.378474 2.643348
13.407499 2.680484
13.396004 2.667573
13.493675 2.701070
13.514582 2.699827
13.294728 2.630423
13.493885 2.707937
13.428169 2.669774
13.485811 2.690973
13.514690 2.726755
13.499915 2.713388
13.418736 2.650720
13.485525 2.691048
13.310045 2.629755
13.407372 2.651538
13.283961 2.639194
13.428852 2.655085
13.259121 2.626716
13.472475 2.698714
13.434754 2.663328
13.288537 2.628316
13.289323 2.634043
13.482029 2.681669
13.334513 2.633926
13.237795 2.610801
13.104066 2.591585
13.454834 2.675169
13.258584 2.633318
13.392766 2.644288
13.446241 2.666806
13.082853 2.602921
13.265156 2.595493
13.474319 2.681405
13.322861 2.623948
13.384245 2.666609
13.290396 2.610658
13.375268 2.671745
13.471605 2.686440
13.399214 2.640444
13.443824 2.664577
13.433214 2.675050
13.112420 2.593636
13.509828 2.721758
13.410239 2.655925
13.480056 2.689973
13.448086 2.676459
13.418177 2.655541
13.509038 2.730148
13.393233 2.652791
13.157924 2.583096
13.365828 2.629837
13.441641 2.684345
13.486830 2.680271
13.406428 2.658612
13.246266 2.625833
13.467281 2.686470
13.465822 2.685178
13.476468 2.669969
13.422660 2.665709
13.461143 2.690557
13.472167 2.689266
13.416843 2.657250
13.358791 2.629119
13.366694 2.655086
13.286947 2.628675
13.114664 2.594044
13.247481 2.596455
13.403339 2.657064
13.388396 2.650174
13.073320 2.578035
13.460364 2.674477
13.458363 2.687748
13.380028 2.650879
13.434363 2.672522
13.444851 2.663375
13.436144 2.659227
13.319143 2.624194
13.112835 2.565362
13.491983 2.679050
13.453001 2.669488
12.474928 2.618512
13.222263 2.619375
13.448060 2.667488
13.434039 2.676985
13.368203 2.631677
13.432509 2.649480
13.447596 2.674225
13.274845 2.617168
13.308840 2.627702
13.457372 2.670552
13.453435 2.671521
13.382034 2.651833
13.196269 2.606580
13.264285 2.612379
13.470133 2.676266
13.396580 2.645001
13.410926 2.654337
13.469840 2.687063
13.397862 2.652331
13.382030 2.635545
13.414487 2.663448
13.419643 2.652888
13.235878 2.625832
13.441472 2.662240
13.453414 2.680479
13.436191 2.700872
13.394144 2.653523
13.284147 2.616187
13.442333 2.678950
13.398273 2.654693
13.344815 2.631607
13.388767 2.688364
13.379021 2.665375
13.343749 2.650650
13.442811 2.683868
13.375688 2.651744
13.082213 2.609443
13.426153 2.663010
13.347277 2.632578
13.364748 2.632015
13.346240 2.651153
13.445890 2.669820
13.165350 2.580038
13.412658 2.669116
13.406018 2.625945
13.414089 2.669085
13.464288 2.674739
13.415197 2.674198
13.436756 2.666419
13.350090 2.632291
13.461662 2.696789
12.672308 2.684912
13.273437 2.636764
13.394221 2.655673
13.388852 2.642527
13.206324 2.578855
13.392651 2.660481
13.392055 2.634626
13.419142 2.676939
13.404065 2.659618
13.459498 2.696756
13.143388 2.586141
13.275619 2.615711
13.405418 2.655444
13.316812 2.603172
13.353250 2.645903
13.394523 2.663145
13.442415 2.657484
13.341694 2.628645
13.358451 2.649069
13.372794 2.644188
13.431735 2.675493
13.375274 2.636362
13.324820 2.630904
13.406968 2.692887
13.352085 2.625353
13.239239 2.592780
13.448599 2.659973
13.482652 2.692659
13.347573 2.646674
13.392212 2.646713
13.411327 2.649373
13.397808 2.648550
13.330972 2.679448
13.458451 2.686814
13.474685 2.692321
13.429364 2.679646
13.421551 2.644949
13.290798 2.611696
13.355295 2.634681
13.261155 2.623951
13.449705 2.673997
13.320215 2.665909
13.404256 2.646265
13.453120 2.681048
13.411003 2.699760
13.440134 2.649573
13.458673 2.686478
13.014872 2.601224
13.404630 2.653772
13.433369 2.670843
12.947970 2.579573
13.369915 2.626188
13.275776 2.622789
12.869663 2.645335
13.399655 2.653345
13.356440 2.630987
13.436130 2.680054
13.420012 2.680742
13.281688 2.607653
13.426900 2.659590
13.370018 2.646003
13.433807 2.660116
13.416313 2.661755
12.999011 2.628494
13.406051 2.654623
12.939560 2.653648
13.391381 2.648993
13.240364 2.618466
13.111908 2.587229
13.443421 2.691172
13.403897 2.650388
13.404539 2.670582
13.401325 2.664117
13.399421 2.642637
13.231342 2.622663
13.337726 2.641025
12.517585 2.615808
13.380634 2.661666
13.350357 2.655102
13.409193 2.671542
13.331855 2.630805
13.452575 2.669986
13.393726 2.649361
13.132556 2.560158
13.353144 2.631032
13.317862 2.616441
13.341702 2.631605
13.357368 2.649079
13.335415 2.644792
13.323127 2.631793
13.388580 2.639156
13.338615 2.647735
13.288629 2.605608
13.357527 2.638725
13.366668 2.647881
13.350227 2.639266
13.413598 2.684445
13.417696 2.666982
13.365770 2.645265
13.252526 2.608802
13.324552 2.610916
13.414900 2.680269
13.335439 2.638856
13.335524 2.646200
13.392444 2.662981
13.364071 2.646632
13.372240 2.662337
13.379547 2.658080
13.404329 2.666616
13.324317 2.608180
13.405392 2.676880
13.290049 2.615838
13.362108 2.640169
13.366743 2.630291
13.251760 2.594861
13.315084 2.640074
13.314699 2.589797
13.178136 2.590790
13.375406 2.647306
13.334585 2.618580
13.340145 2.634033
13.196703 2.572907
13.218760 2.595580
13.414908 2.675202
13.421939 2.671685
12.891632 2.611132
13.292358 2.618401
13.296223 2.628458
13.415114 2.671714
13.144817 2.605230
13.374929 2.627484
13.388003 2.667704
13.339815 2.642465
13.313730 2.648114
13.355123 2.626702
13.341326 2.612095
13.380697 2.664309
13.329421 2.621198
12.723001 2.617338
13.334611 2.626783
13.412841 2.704045
13.314885 2.650038
13.151983 2.582628
13.331182 2.626865
12.983847 2.600220
13.388968 2.660145
13.317066 2.625704
13.281692 2.609255
13.308544 2.626771
13.345017 2.627795
13.310359 2.643502
13.385562 2.659322
13.363517 2.634469
13.258298 2.615637
13.370964 2.660177
13.325918 2.637841
13.326708 2.614102
13.425460 2.744320
13.072623 2.575082
13.329806 2.637418
13.306864 2.627247
13.253627 2.605016
13.386857 2.649295
13.280575 2.611087
13.390321 2.665538
13.341330 2.614775
13.370883 2.646308
13.344184 2.624439
13.354213 2.647760
13.383651 2.661104
13.365349 2.657675
13.293444 2.632174
13.323789 2.620939
13.360609 2.632887
13.383690 2.648322
13.363396 2.641539
13.331483 2.612028
13.385323 2.664011
13.343856 2.645380
13.287359 2.602853
13.165194 2.573430
13.354311 2.638961
13.299232 2.653083
13.329709 2.653693
13.318514 2.629832
13.361436 2.654765
13.291882 2.635270
